date,state,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported
2020-12-03,AK,6,17,0
2020-12-02,AK,6,17,0
2020-12-01,AK,6,16,0
2020-11-30,AK,6,16,0
2020-11-29,AK,6,18,0
2020-11-28,AK,6,18,0
2020-11-27,AK,6,18,0
2020-11-26,AK,6,18,0
2020-11-25,AK,6,18,0
2020-11-24,AK,6,16,0
2020-11-23,AK,6,16,0
2020-11-22,AK,5,17,0
2020-11-21,AK,5,18,0
2020-11-20,AK,5,18,0
2020-11-19,AK,5,18,0
2020-11-18,AK,5,18,0
2020-11-17,AK,5,18,0
2020-11-16,AK,5,17,0
2020-11-15,AK,5,19,0
2020-11-14,AK,5,19,0
2020-11-13,AK,4,20,0
2020-11-12,AK,5,19,0
2020-11-11,AK,5,19,0
2020-11-10,AK,5,17,0
2020-11-09,AK,4,18,0
2020-11-08,AK,4,20,0
2020-11-07,AK,4,20,0
2020-11-06,AK,4,20,0
2020-11-05,AK,4,20,0
2020-11-04,AK,4,20,0
2020-11-03,AK,4,18,0
2020-11-02,AK,4,19,0
2020-11-01,AK,4,19,0
2020-10-31,AK,4,19,0
2020-10-30,AK,4,19,0
2020-10-29,AK,4,19,0
2020-10-28,AK,4,18,0
2020-10-27,AK,4,19,0
2020-10-26,AK,4,19,0
2020-10-25,AK,4,19,0
2020-10-24,AK,4,19,0
2020-10-23,AK,4,19,0
2020-10-22,AK,4,18,0
2020-10-21,AK,4,18,0
2020-10-20,AK,4,19,0
2020-10-19,AK,4,19,0
2020-10-18,AK,3,20,0
2020-10-17,AK,3,20,0
2020-10-16,AK,3,20,0
2020-10-15,AK,3,19,0
2020-10-14,AK,3,19,0
2020-10-13,AK,3,19,0
2020-10-12,AK,4,19,0
2020-10-11,AK,4,19,0
2020-10-10,AK,4,19,0
2020-10-09,AK,4,19,0
2020-10-08,AK,7,16,0
2020-10-07,AK,5,18,0
2020-10-06,AK,4,18,1
2020-10-05,AK,3,19,1
2020-10-04,AK,3,18,2
2020-10-03,AK,3,18,2
2020-10-02,AK,3,18,2
2020-10-01,AK,4,17,2
2020-09-30,AK,4,17,2
2020-09-29,AK,4,17,2
2020-09-28,AK,4,17,2
2020-09-27,AK,4,17,2
2020-09-26,AK,3,18,4
2020-09-25,AK,3,18,4
2020-09-24,AK,3,18,4
2020-09-23,AK,3,17,4
2020-09-22,AK,3,17,4
2020-09-21,AK,4,14,6
2020-09-20,AK,4,13,7
2020-09-19,AK,3,14,7
2020-09-18,AK,4,14,6
2020-09-17,AK,4,14,6
2020-09-16,AK,4,14,6
2020-09-15,AK,3,15,6
2020-09-14,AK,3,15,6
2020-09-13,AK,3,14,7
2020-09-12,AK,3,13,8
2020-09-11,AK,3,14,7
2020-09-10,AK,3,15,6
2020-09-09,AK,3,14,7
2020-09-08,AK,3,14,7
2020-09-07,AK,3,13,8
2020-09-06,AK,3,13,8
2020-09-05,AK,3,13,8
2020-09-04,AK,2,13,10
2020-09-03,AK,2,13,10
2020-09-02,AK,2,13,10
2020-09-01,AK,2,13,10
2020-08-31,AK,1,13,11
2020-08-30,AK,2,13,9
2020-08-29,AK,2,12,10
2020-08-28,AK,1,9,15
2020-08-27,AK,1,8,16
2020-08-26,AK,1,8,16
2020-08-25,AK,1,9,15
2020-08-24,AK,0,9,16
2020-08-23,AK,1,8,15
2020-08-22,AK,1,8,15
2020-08-21,AK,1,8,17
2020-08-20,AK,1,9,16
2020-08-19,AK,2,7,17
2020-08-18,AK,2,7,17
2020-08-17,AK,1,8,17
2020-08-16,AK,2,8,14
2020-08-15,AK,2,8,14
2020-08-14,AK,2,7,16
2020-08-13,AK,2,7,16
2020-08-12,AK,2,7,16
2020-08-11,AK,2,7,16
2020-08-10,AK,2,7,16
2020-08-09,AK,2,7,15
2020-08-08,AK,2,7,15
2020-08-07,AK,1,6,19
2020-08-06,AK,2,6,18
2020-08-05,AK,2,6,18
2020-08-04,AK,2,6,18
2020-08-03,AK,2,6,18
2020-08-02,AK,2,6,16
2020-08-01,AK,2,5,17
2023-04-10,AL,29,43,23
2023-04-09,AL,29,43,24
2023-04-08,AL,29,43,24
2023-04-07,AL,29,43,24
2023-04-06,AL,27,47,24
2023-04-05,AL,27,52,19
2023-04-04,AL,27,48,23
2023-04-03,AL,27,49,22
2023-04-02,AL,27,49,22
2023-04-01,AL,26,47,25
2023-03-31,AL,27,49,22
2023-03-30,AL,27,50,21
2023-03-29,AL,28,54,16
2023-03-28,AL,27,51,20
2023-03-27,AL,27,51,20
2023-03-26,AL,27,47,24
2023-03-25,AL,27,47,24
2023-03-24,AL,27,50,21
2023-03-23,AL,27,49,22
2023-03-22,AL,27,54,17
2023-03-21,AL,27,50,21
2023-03-20,AL,27,50,21
2023-03-19,AL,26,50,22
2023-03-18,AL,28,48,22
2023-03-17,AL,27,50,21
2023-03-16,AL,27,50,21
2023-03-15,AL,28,53,17
2023-03-14,AL,27,49,22
2023-03-13,AL,26,49,23
2023-03-12,AL,27,48,23
2023-03-11,AL,27,49,22
2023-03-10,AL,26,50,22
2023-03-09,AL,27,49,22
2023-03-08,AL,28,53,17
2023-03-07,AL,27,49,22
2023-03-06,AL,27,49,22
2023-03-05,AL,27,48,23
2023-03-04,AL,26,48,24
2023-03-03,AL,28,48,22
2023-03-02,AL,28,48,22
2023-03-01,AL,29,52,17
2023-02-28,AL,28,48,22
2023-02-27,AL,28,48,22
2023-02-26,AL,28,48,22
2023-02-25,AL,28,47,23
2023-02-24,AL,28,48,22
2023-02-23,AL,28,48,22
2023-02-22,AL,29,51,18
2023-02-21,AL,28,47,23
2023-02-20,AL,28,47,23
2023-02-19,AL,28,46,24
2023-02-18,AL,28,46,24
2023-02-17,AL,27,47,24
2023-02-16,AL,28,48,22
2023-02-15,AL,30,50,18
2023-02-14,AL,28,47,23
2023-02-13,AL,27,48,23
2023-02-12,AL,28,47,23
2023-02-11,AL,27,47,24
2023-02-10,AL,28,48,22
2023-02-09,AL,27,48,23
2023-02-08,AL,28,50,20
2023-02-07,AL,27,48,23
2023-02-06,AL,27,49,22
2023-02-05,AL,27,49,22
2023-02-04,AL,27,47,24
2023-02-03,AL,27,49,22
2023-02-02,AL,27,48,23
2023-02-01,AL,29,50,19
2023-01-31,AL,27,47,24
2023-01-30,AL,27,47,24
2023-01-29,AL,27,44,27
2023-01-28,AL,26,46,26
2023-01-27,AL,28,47,23
2023-01-26,AL,28,47,23
2023-01-25,AL,29,50,19
2023-01-24,AL,28,47,23
2023-01-23,AL,28,50,20
2023-01-22,AL,27,49,22
2023-01-21,AL,27,47,24
2023-01-20,AL,29,48,21
2023-01-19,AL,28,49,21
2023-01-18,AL,28,51,18
2023-01-17,AL,28,48,21
2023-01-16,AL,28,48,21
2023-01-15,AL,26,49,22
2023-01-14,AL,27,47,23
2023-01-13,AL,28,49,20
2023-01-12,AL,29,48,20
2023-01-11,AL,30,50,17
2023-01-10,AL,29,48,20
2023-01-09,AL,28,48,21
2023-01-08,AL,26,48,23
2023-01-07,AL,26,48,23
2023-01-06,AL,27,49,21
2023-01-05,AL,27,49,21
2023-01-04,AL,29,51,17
2023-01-03,AL,26,48,23
2023-01-02,AL,26,49,22
2023-01-01,AL,27,47,23
2022-12-31,AL,27,47,23
2022-12-30,AL,27,46,24
2022-12-29,AL,27,49,21
2022-12-28,AL,28,49,20
2022-12-27,AL,26,48,23
2022-12-26,AL,27,47,23
2022-12-25,AL,26,46,25
2022-12-24,AL,26,46,25
2022-12-23,AL,26,46,25
2022-12-22,AL,27,47,23
2022-12-21,AL,30,49,18
2022-12-20,AL,27,47,23
2022-12-19,AL,27,48,23
2022-12-18,AL,28,49,24
2022-12-17,AL,28,48,25
2022-12-16,AL,28,52,21
2022-12-15,AL,28,49,24
2022-12-14,AL,33,46,22
2022-12-13,AL,31,43,26
2022-12-12,AL,31,43,26
2022-12-11,AL,31,43,27
2022-12-10,AL,30,43,28
2022-12-09,AL,30,43,28
2022-12-08,AL,30,43,28
2022-12-07,AL,32,46,23
2022-12-06,AL,31,43,26
2022-12-05,AL,31,43,26
2022-12-04,AL,30,42,29
2022-12-03,AL,30,41,30
2022-12-02,AL,30,42,29
2022-12-01,AL,30,42,29
2022-11-30,AL,32,49,20
2022-11-29,AL,30,43,27
2022-11-28,AL,31,43,26
2022-11-27,AL,31,43,27
2022-11-26,AL,30,44,27
2022-11-25,AL,30,44,27
2022-11-24,AL,30,45,26
2022-11-23,AL,32,48,21
2022-11-22,AL,30,42,28
2022-11-21,AL,31,42,27
2022-11-20,AL,30,43,29
2022-11-19,AL,29,41,32
2022-11-18,AL,31,42,29
2022-11-17,AL,31,43,28
2022-11-16,AL,33,46,23
2022-11-15,AL,29,44,27
2022-11-14,AL,32,43,25
2022-11-13,AL,32,41,28
2022-11-12,AL,32,41,28
2022-11-11,AL,31,42,28
2022-11-10,AL,31,42,28
2022-11-09,AL,32,46,23
2022-11-08,AL,32,42,26
2022-11-07,AL,32,43,26
2022-11-06,AL,32,42,29
2022-11-05,AL,30,42,31
2022-11-04,AL,32,45,26
2022-11-03,AL,32,45,26
2022-11-02,AL,34,46,22
2022-11-01,AL,32,44,24
2022-10-31,AL,30,45,25
2022-10-30,AL,29,44,28
2022-10-29,AL,29,42,30
2022-10-28,AL,31,45,25
2022-10-27,AL,31,46,24
2022-10-26,AL,33,49,19
2022-10-25,AL,31,43,26
2022-10-24,AL,32,45,23
2022-10-23,AL,32,43,26
2022-10-22,AL,31,43,27
2022-10-21,AL,31,44,26
2022-10-20,AL,32,44,25
2022-10-19,AL,33,46,22
2022-10-18,AL,32,43,25
2022-10-17,AL,32,43,25
2022-10-16,AL,34,49,26
2022-10-15,AL,34,49,26
2022-10-14,AL,34,50,25
2022-10-13,AL,35,50,24
2022-10-12,AL,36,53,20
2022-10-11,AL,33,42,26
2022-10-10,AL,33,42,26
2022-10-09,AL,34,43,26
2022-10-08,AL,33,42,28
2022-10-07,AL,34,44,25
2022-10-06,AL,35,44,24
2022-10-05,AL,35,47,21
2022-10-04,AL,33,43,25
2022-10-03,AL,33,43,25
2022-10-02,AL,35,42,26
2022-10-01,AL,32,43,28
2022-09-30,AL,34,45,25
2022-09-29,AL,34,44,26
2022-09-28,AL,35,47,22
2022-09-27,AL,33,45,24
2022-09-26,AL,32,45,25
2022-09-25,AL,32,46,24
2022-09-24,AL,32,46,24
2022-09-23,AL,33,47,22
2022-09-22,AL,33,46,23
2022-09-21,AL,35,49,18
2022-09-20,AL,33,44,24
2022-09-19,AL,34,45,22
2022-09-18,AL,33,43,26
2022-09-17,AL,33,43,26
2022-09-16,AL,33,46,23
2022-09-15,AL,33,45,24
2022-09-14,AL,34,48,20
2022-09-13,AL,33,44,24
2022-09-12,AL,33,44,25
2022-09-11,AL,34,44,24
2022-09-10,AL,34,43,25
2022-09-09,AL,33,51,25
2022-09-08,AL,33,51,25
2022-09-07,AL,35,54,20
2022-09-06,AL,33,50,25
2022-09-05,AL,33,51,24
2022-09-04,AL,34,51,26
2022-09-03,AL,34,52,25
2022-09-02,AL,34,52,25
2022-09-01,AL,34,52,25
2022-08-31,AL,35,54,22
2022-08-30,AL,32,50,26
2022-08-29,AL,32,50,26
2022-08-28,AL,33,57,26
2022-08-27,AL,33,58,25
2022-08-26,AL,33,57,26
2022-08-25,AL,32,60,24
2022-08-24,AL,34,59,23
2022-08-23,AL,32,48,29
2022-08-22,AL,31,51,27
2022-08-21,AL,32,56,28
2022-08-20,AL,33,55,28
2022-08-19,AL,32,58,26
2022-08-18,AL,32,57,27
2022-08-17,AL,34,61,21
2022-08-16,AL,31,49,29
2022-08-15,AL,31,50,28
2022-08-14,AL,31,55,30
2022-08-13,AL,28,55,33
2022-08-12,AL,32,57,27
2022-08-11,AL,32,56,28
2022-08-10,AL,33,60,23
2022-08-09,AL,33,50,29
2022-08-08,AL,33,53,27
2022-08-07,AL,34,51,30
2022-08-06,AL,32,52,31
2022-08-05,AL,35,52,28
2022-08-04,AL,35,55,25
2022-08-03,AL,37,58,20
2022-08-02,AL,33,50,29
2022-08-01,AL,33,53,26
2022-07-31,AL,34,54,28
2022-07-30,AL,34,53,29
2022-07-29,AL,35,55,26
2022-07-28,AL,35,55,26
2022-07-27,AL,37,57,22
2022-07-26,AL,35,48,29
2022-07-25,AL,33,53,27
2022-07-24,AL,34,52,30
2022-07-23,AL,35,52,29
2022-07-22,AL,33,55,28
2022-07-21,AL,34,54,28
2022-07-20,AL,36,57,23
2022-07-19,AL,32,49,32
2022-07-18,AL,32,50,31
2022-07-17,AL,33,54,29
2022-07-16,AL,32,53,31
2022-07-15,AL,33,54,29
2022-07-14,AL,33,54,29
2022-07-13,AL,34,60,22
2022-07-12,AL,32,53,28
2022-07-11,AL,32,54,28
2022-07-10,AL,32,57,27
2022-07-09,AL,32,55,29
2022-07-08,AL,32,56,28
2022-07-07,AL,32,58,26
2022-07-06,AL,34,59,23
2022-07-05,AL,32,52,28
2022-07-04,AL,32,53,27
2022-07-03,AL,33,55,28
2022-07-02,AL,32,55,30
2022-07-01,AL,33,57,27
2022-06-30,AL,32,60,25
2022-06-29,AL,37,61,19
2022-06-28,AL,33,53,27
2022-06-27,AL,33,54,26
2022-06-26,AL,34,57,26
2022-06-25,AL,34,57,26
2022-06-24,AL,33,58,26
2022-06-23,AL,33,58,26
2022-06-22,AL,36,61,20
2022-06-21,AL,32,53,27
2022-06-20,AL,32,55,26
2022-06-19,AL,33,57,27
2022-06-18,AL,34,58,25
2022-06-17,AL,34,59,24
2022-06-16,AL,33,59,25
2022-06-15,AL,35,62,20
2022-06-14,AL,33,53,27
2022-06-13,AL,32,56,26
2022-06-12,AL,34,57,26
2022-06-11,AL,34,58,25
2022-06-10,AL,33,59,25
2022-06-09,AL,33,60,24
2022-06-08,AL,36,60,21
2022-06-07,AL,32,53,27
2022-06-06,AL,32,55,26
2022-06-05,AL,32,57,28
2022-06-04,AL,32,58,27
2022-06-03,AL,32,59,26
2022-06-02,AL,33,59,25
2022-06-01,AL,36,62,19
2022-05-31,AL,28,53,31
2022-05-30,AL,29,51,33
2022-05-29,AL,29,54,34
2022-05-28,AL,29,54,34
2022-05-27,AL,32,54,31
2022-05-26,AL,33,55,29
2022-05-25,AL,36,59,22
2022-05-24,AL,34,50,29
2022-05-23,AL,34,53,27
2022-05-22,AL,35,53,29
2022-05-21,AL,34,54,29
2022-05-20,AL,34,55,28
2022-05-19,AL,36,54,27
2022-05-18,AL,39,59,19
2022-05-17,AL,34,50,30
2022-05-16,AL,34,51,29
2022-05-15,AL,35,53,29
2022-05-14,AL,35,52,30
2022-05-13,AL,35,54,28
2022-05-12,AL,35,55,27
2022-05-11,AL,38,58,21
2022-05-10,AL,35,51,27
2022-05-09,AL,35,52,27
2022-05-08,AL,36,54,27
2022-05-07,AL,36,55,26
2022-05-06,AL,34,54,29
2022-05-05,AL,35,54,28
2022-05-04,AL,35,61,21
2022-05-03,AL,30,54,29
2022-05-02,AL,29,54,30
2022-05-01,AL,30,57,30
2022-04-30,AL,31,56,30
2022-04-29,AL,31,58,28
2022-04-28,AL,32,58,27
2022-04-27,AL,35,63,19
2022-04-26,AL,31,55,26
2022-04-25,AL,32,54,26
2022-04-24,AL,32,59,26
2022-04-23,AL,32,59,26
2022-04-22,AL,33,59,25
2022-04-21,AL,33,59,25
2022-04-20,AL,34,62,21
2022-04-19,AL,30,54,29
2022-04-18,AL,30,55,28
2022-04-17,AL,32,58,27
2022-04-16,AL,32,57,28
2022-04-15,AL,33,59,25
2022-04-14,AL,33,59,25
2022-04-13,AL,35,64,18
2022-04-12,AL,32,54,27
2022-04-11,AL,31,55,27
2022-04-10,AL,31,57,29
2022-04-09,AL,31,58,28
2022-04-08,AL,32,58,27
2022-04-07,AL,32,58,27
2022-04-06,AL,36,62,19
2022-04-05,AL,32,55,26
2022-04-04,AL,31,55,26
2022-04-03,AL,33,60,24
2022-04-02,AL,34,60,23
2022-04-01,AL,37,59,21
2022-03-31,AL,37,59,21
2022-03-30,AL,37,61,19
2022-03-29,AL,33,56,24
2022-03-28,AL,33,56,24
2022-03-27,AL,35,59,23
2022-03-26,AL,35,59,23
2022-03-25,AL,36,58,23
2022-03-24,AL,36,59,22
2022-03-23,AL,38,61,18
2022-03-22,AL,35,54,24
2022-03-21,AL,35,55,23
2022-03-20,AL,36,56,25
2022-03-19,AL,36,57,24
2022-03-18,AL,36,58,23
2022-03-17,AL,37,59,21
2022-03-16,AL,41,61,15
2022-03-15,AL,33,56,25
2022-03-14,AL,34,56,24
2022-03-13,AL,33,60,24
2022-03-12,AL,35,58,24
2022-03-11,AL,36,58,23
2022-03-10,AL,36,58,23
2022-03-09,AL,40,62,15
2022-03-08,AL,38,53,22
2022-03-07,AL,38,54,21
2022-03-06,AL,38,56,23
2022-03-05,AL,40,55,22
2022-03-04,AL,39,57,21
2022-03-03,AL,42,54,21
2022-03-02,AL,45,56,16
2022-03-01,AL,41,50,23
2022-02-28,AL,41,48,24
2022-02-27,AL,40,53,24
2022-02-26,AL,40,52,25
2022-02-25,AL,42,53,22
2022-02-24,AL,42,53,22
2022-02-23,AL,43,57,17
2022-02-22,AL,41,49,23
2022-02-21,AL,41,50,23
2022-02-20,AL,42,52,23
2022-02-19,AL,42,52,23
2022-02-18,AL,43,53,21
2022-02-17,AL,43,53,21
2022-02-16,AL,45,56,16
2022-02-15,AL,40,50,24
2022-02-14,AL,40,51,23
2022-02-13,AL,42,52,23
2022-02-12,AL,45,50,22
2022-02-11,AL,44,52,21
2022-02-10,AL,44,52,21
2022-02-09,AL,45,54,18
2022-02-08,AL,42,49,23
2022-02-07,AL,42,49,23
2022-02-06,AL,45,50,22
2022-02-05,AL,44,50,23
2022-02-04,AL,47,50,20
2022-02-03,AL,46,50,21
2022-02-02,AL,48,52,17
2022-02-01,AL,43,46,24
2022-01-31,AL,43,46,25
2022-01-30,AL,42,48,27
2022-01-29,AL,42,48,27
2022-01-28,AL,43,48,26
2022-01-27,AL,44,48,25
2022-01-26,AL,47,50,20
2022-01-25,AL,41,46,26
2022-01-24,AL,40,48,25
2022-01-23,AL,42,48,27
2022-01-22,AL,42,50,25
2022-01-21,AL,41,51,25
2022-01-20,AL,41,52,24
2022-01-19,AL,43,55,19
2022-01-18,AL,36,53,24
2022-01-17,AL,35,53,25
2022-01-16,AL,38,54,25
2022-01-15,AL,38,54,25
2022-01-14,AL,38,53,26
2022-01-13,AL,39,56,22
2022-01-12,AL,40,58,19
2022-01-11,AL,28,54,32
2022-01-10,AL,26,55,33
2022-01-09,AL,33,55,29
2022-01-08,AL,33,55,29
2022-01-07,AL,33,55,29
2022-01-06,AL,32,56,29
2022-01-05,AL,32,58,27
2022-01-04,AL,31,55,28
2022-01-03,AL,33,55,26
2022-01-02,AL,33,57,27
2022-01-01,AL,33,56,28
2021-12-31,AL,31,59,27
2021-12-30,AL,32,58,27
2021-12-29,AL,34,59,24
2021-12-28,AL,33,54,27
2021-12-27,AL,34,57,23
2021-12-26,AL,35,56,26
2021-12-25,AL,34,56,27
2021-12-24,AL,33,57,27
2021-12-23,AL,34,59,24
2021-12-22,AL,35,60,22
2021-12-21,AL,31,59,24
2021-12-20,AL,32,59,23
2021-12-19,AL,34,59,24
2021-12-18,AL,34,59,24
2021-12-17,AL,34,60,23
2021-12-16,AL,35,60,22
2021-12-15,AL,35,60,22
2021-12-14,AL,35,57,21
2021-12-13,AL,34,56,23
2021-12-12,AL,36,59,22
2021-12-11,AL,36,57,24
2021-12-10,AL,36,58,23
2021-12-09,AL,36,58,23
2021-12-08,AL,36,60,21
2021-12-07,AL,35,56,23
2021-12-06,AL,34,56,24
2021-12-05,AL,35,57,25
2021-12-04,AL,35,57,25
2021-12-03,AL,35,59,23
2021-12-02,AL,35,59,23
2021-12-01,AL,35,60,22
2021-11-30,AL,34,55,25
2021-11-29,AL,34,55,25
2021-11-28,AL,34,59,24
2021-11-27,AL,34,58,25
2021-11-26,AL,34,59,24
2021-11-25,AL,35,60,22
2021-11-24,AL,36,59,22
2021-11-23,AL,34,55,24
2021-11-22,AL,34,54,25
2021-11-21,AL,35,56,26
2021-11-20,AL,35,57,25
2021-11-19,AL,35,58,24
2021-11-18,AL,35,59,23
2021-11-17,AL,36,60,21
2021-11-16,AL,34,57,23
2021-11-15,AL,34,57,23
2021-11-14,AL,34,61,22
2021-11-13,AL,35,61,21
2021-11-12,AL,35,61,21
2021-11-11,AL,35,61,21
2021-11-10,AL,35,61,21
2021-11-09,AL,35,55,24
2021-11-08,AL,35,55,24
2021-11-07,AL,36,57,24
2021-11-06,AL,36,57,24
2021-11-05,AL,35,59,23
2021-11-04,AL,37,59,21
2021-11-03,AL,37,59,21
2021-11-02,AL,38,56,20
2021-11-01,AL,37,58,19
2021-10-31,AL,38,58,21
2021-10-30,AL,38,60,19
2021-10-29,AL,38,60,19
2021-10-28,AL,38,60,19
2021-10-27,AL,38,62,17
2021-10-26,AL,38,58,18
2021-10-25,AL,38,57,19
2021-10-24,AL,37,60,20
2021-10-23,AL,36,59,22
2021-10-22,AL,39,57,21
2021-10-21,AL,39,59,19
2021-10-20,AL,40,61,16
2021-10-19,AL,38,57,19
2021-10-18,AL,37,60,17
2021-10-17,AL,38,60,19
2021-10-16,AL,38,61,18
2021-10-15,AL,41,57,19
2021-10-14,AL,39,59,19
2021-10-13,AL,39,61,17
2021-10-12,AL,38,58,19
2021-10-11,AL,38,57,20
2021-10-10,AL,39,59,19
2021-10-09,AL,38,60,19
2021-10-08,AL,37,60,20
2021-10-07,AL,38,59,20
2021-10-06,AL,40,60,17
2021-10-05,AL,37,58,21
2021-10-04,AL,38,59,19
2021-10-03,AL,38,59,20
2021-10-02,AL,39,58,20
2021-10-01,AL,39,58,20
2021-09-30,AL,40,59,18
2021-09-29,AL,41,60,16
2021-09-28,AL,39,57,20
2021-09-27,AL,39,57,20
2021-09-26,AL,38,58,21
2021-09-25,AL,39,57,21
2021-09-24,AL,39,57,21
2021-09-23,AL,42,59,16
2021-09-22,AL,43,60,14
2021-09-21,AL,41,57,17
2021-09-20,AL,40,59,16
2021-09-19,AL,39,60,18
2021-09-18,AL,40,60,17
2021-09-17,AL,40,60,17
2021-09-16,AL,41,60,16
2021-09-15,AL,40,63,14
2021-09-14,AL,41,59,15
2021-09-13,AL,40,58,17
2021-09-12,AL,39,60,18
2021-09-11,AL,40,60,17
2021-09-10,AL,40,60,17
2021-09-09,AL,41,60,16
2021-09-08,AL,39,63,15
2021-09-07,AL,37,60,19
2021-09-06,AL,36,60,20
2021-09-05,AL,36,61,20
2021-09-04,AL,36,61,20
2021-09-03,AL,37,61,19
2021-09-02,AL,37,64,16
2021-09-01,AL,38,65,14
2021-08-31,AL,35,60,21
2021-08-30,AL,36,60,20
2021-08-29,AL,35,61,21
2021-08-28,AL,36,61,20
2021-08-27,AL,35,61,21
2021-08-26,AL,36,62,19
2021-08-25,AL,37,63,17
2021-08-24,AL,36,59,21
2021-08-23,AL,37,59,20
2021-08-22,AL,35,59,23
2021-08-21,AL,37,60,20
2021-08-20,AL,36,61,20
2021-08-19,AL,35,63,19
2021-08-18,AL,36,64,17
2021-08-17,AL,33,62,21
2021-08-16,AL,33,62,20
2021-08-15,AL,32,65,20
2021-08-14,AL,33,66,18
2021-08-13,AL,33,67,17
2021-08-12,AL,33,67,17
2021-08-11,AL,32,70,15
2021-08-10,AL,33,64,18
2021-08-09,AL,32,65,18
2021-08-08,AL,32,66,19
2021-08-07,AL,31,67,19
2021-08-06,AL,32,67,18
2021-08-05,AL,32,68,17
2021-08-04,AL,33,69,15
2021-08-03,AL,33,65,17
2021-08-02,AL,30,67,18
2021-08-01,AL,30,68,19
2021-07-31,AL,30,68,19
2021-07-30,AL,31,69,17
2021-07-29,AL,31,71,15
2021-07-28,AL,29,71,17
2021-07-27,AL,30,68,16
2021-07-26,AL,29,68,17
2021-07-25,AL,28,71,18
2021-07-24,AL,28,71,18
2021-07-23,AL,28,72,17
2021-07-22,AL,29,72,16
2021-07-21,AL,29,73,15
2021-07-20,AL,28,62,16
2021-07-19,AL,30,61,16
2021-07-18,AL,29,71,17
2021-07-17,AL,29,71,17
2021-07-16,AL,30,72,15
2021-07-15,AL,30,72,15
2021-07-14,AL,29,74,14
2021-07-13,AL,29,63,14
2021-07-12,AL,29,63,14
2021-07-11,AL,29,72,16
2021-07-10,AL,30,72,15
2021-07-09,AL,31,73,13
2021-07-08,AL,30,73,14
2021-07-07,AL,30,75,12
2021-07-06,AL,29,63,15
2021-07-05,AL,30,63,14
2021-07-04,AL,29,73,15
2021-07-03,AL,29,73,15
2021-07-02,AL,31,69,17
2021-07-01,AL,29,73,15
2021-06-30,AL,30,75,12
2021-06-29,AL,29,65,13
2021-06-28,AL,27,66,14
2021-06-27,AL,28,76,13
2021-06-26,AL,27,77,13
2021-06-25,AL,28,77,12
2021-06-24,AL,29,77,11
2021-06-23,AL,28,77,12
2021-06-22,AL,27,62,18
2021-06-21,AL,28,62,17
2021-06-20,AL,28,72,17
2021-06-19,AL,28,72,17
2021-06-18,AL,28,71,18
2021-06-17,AL,28,72,17
2021-06-16,AL,28,75,14
2021-06-15,AL,27,63,17
2021-06-14,AL,28,63,16
2021-06-13,AL,29,73,15
2021-06-12,AL,29,73,15
2021-06-11,AL,28,75,14
2021-06-10,AL,29,77,11
2021-06-09,AL,29,77,11
2021-06-08,AL,28,66,13
2021-06-07,AL,28,65,14
2021-06-06,AL,28,75,14
2021-06-05,AL,28,75,14
2021-06-04,AL,28,75,14
2021-06-03,AL,30,75,12
