date,state,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported
2021-06-03,ID,6,38,8
2021-06-02,ID,6,45,1
2021-06-01,ID,5,35,8
2021-05-31,ID,5,35,8
2021-05-30,ID,7,38,8
2021-05-29,ID,7,38,8
2021-05-28,ID,6,39,8
2021-05-27,ID,6,39,8
2021-05-26,ID,6,46,1
2021-05-25,ID,5,35,8
2021-05-24,ID,5,35,8
2021-05-23,ID,6,39,8
2021-05-22,ID,6,39,8
2021-05-21,ID,6,39,8
2021-05-20,ID,6,39,8
2021-05-19,ID,6,46,1
2021-05-18,ID,3,37,8
2021-05-17,ID,3,38,8
2021-05-16,ID,4,41,8
2021-05-15,ID,4,41,8
2021-05-14,ID,4,41,8
2021-05-13,ID,4,41,8
2021-05-12,ID,4,47,1
2021-05-11,ID,3,37,8
2021-05-10,ID,3,37,8
2021-05-09,ID,3,41,8
2021-05-08,ID,2,42,8
2021-05-07,ID,3,41,8
2021-05-06,ID,3,41,8
2021-05-05,ID,3,48,1
2021-05-04,ID,3,37,8
2021-05-03,ID,3,38,8
2021-05-02,ID,4,40,8
2021-05-01,ID,4,40,8
2021-04-30,ID,4,40,8
2021-04-29,ID,4,40,8
2021-04-28,ID,4,46,1
2021-04-27,ID,3,37,8
2021-04-26,ID,3,37,8
2021-04-25,ID,4,40,8
2021-04-24,ID,4,40,8
2021-04-23,ID,4,40,8
2021-04-22,ID,4,40,8
2021-04-21,ID,4,47,1
2021-04-20,ID,3,37,8
2021-04-19,ID,3,37,8
2021-04-18,ID,4,40,8
2021-04-17,ID,4,40,8
2021-04-16,ID,4,40,8
2021-04-15,ID,4,40,8
2021-04-14,ID,3,48,1
2021-04-13,ID,3,37,8
2021-04-12,ID,3,38,8
2021-04-11,ID,4,40,8
2021-04-10,ID,4,40,8
2021-04-09,ID,4,40,8
2021-04-08,ID,3,41,8
2021-04-07,ID,4,46,1
2021-04-06,ID,3,38,8
2021-04-05,ID,3,38,8
2021-04-04,ID,4,40,8
2021-04-03,ID,4,40,8
2021-04-02,ID,4,40,8
2021-04-01,ID,4,40,8
2021-03-31,ID,4,47,1
2021-03-30,ID,3,37,8
2021-03-29,ID,3,37,8
2021-03-28,ID,4,40,8
2021-03-27,ID,4,40,8
2021-03-26,ID,4,40,8
2021-03-25,ID,4,40,8
2021-03-24,ID,4,47,1
2021-03-23,ID,3,37,8
2021-03-22,ID,2,38,8
2021-03-21,ID,3,41,8
2021-03-20,ID,3,41,8
2021-03-19,ID,3,41,8
2021-03-18,ID,4,40,8
2021-03-17,ID,4,47,1
2021-03-16,ID,3,37,8
2021-03-15,ID,2,38,8
2021-03-14,ID,5,39,8
2021-03-13,ID,5,39,8
2021-03-12,ID,5,39,8
2021-03-11,ID,5,39,8
2021-03-10,ID,5,46,1
2021-03-09,ID,3,37,8
2021-03-08,ID,4,37,8
2021-03-07,ID,4,40,8
2021-03-06,ID,4,40,8
2021-03-05,ID,4,40,8
2021-03-04,ID,4,40,8
2021-03-03,ID,4,47,1
2021-03-02,ID,3,37,8
2021-03-01,ID,3,37,8
2021-02-28,ID,4,40,8
2021-02-27,ID,4,40,8
2021-02-26,ID,4,40,8
2021-02-25,ID,4,40,8
2021-02-24,ID,4,47,1
2021-02-23,ID,3,37,8
2021-02-22,ID,3,37,8
2021-02-21,ID,3,41,8
2021-02-20,ID,4,40,8
2021-02-19,ID,4,40,8
2021-02-18,ID,4,40,8
2021-02-17,ID,4,47,1
2021-02-16,ID,3,37,8
2021-02-15,ID,3,37,8
2021-02-14,ID,5,39,8
2021-02-13,ID,5,39,8
2021-02-12,ID,5,39,8
2021-02-11,ID,5,39,8
2021-02-10,ID,5,46,1
2021-02-09,ID,3,37,8
2021-02-08,ID,3,37,8
2021-02-07,ID,4,40,8
2021-02-06,ID,5,39,8
2021-02-05,ID,5,39,8
2021-02-04,ID,5,39,8
2021-02-03,ID,5,46,1
2021-02-02,ID,3,37,8
2021-02-01,ID,3,37,8
2021-01-31,ID,5,39,8
2021-01-30,ID,5,39,8
2021-01-29,ID,5,39,8
2021-01-28,ID,5,39,8
2021-01-27,ID,5,46,1
2021-01-26,ID,3,37,8
2021-01-25,ID,3,37,8
2021-01-24,ID,5,39,8
2021-01-23,ID,5,39,8
2021-01-22,ID,5,39,8
2021-01-21,ID,5,39,8
2021-01-20,ID,5,46,1
2021-01-19,ID,3,37,8
2021-01-18,ID,3,37,8
2021-01-17,ID,5,39,8
2021-01-16,ID,5,39,8
2021-01-15,ID,5,39,8
2021-01-14,ID,5,40,7
2021-01-13,ID,5,46,1
2021-01-12,ID,3,37,8
2021-01-11,ID,4,36,8
2021-01-10,ID,6,38,8
2021-01-09,ID,6,45,1
2021-01-08,ID,6,38,8
2021-01-07,ID,6,45,1
2021-01-06,ID,6,45,1
2021-01-05,ID,4,43,1
2021-01-04,ID,5,42,1
2021-01-03,ID,7,44,1
2021-01-02,ID,7,44,1
2021-01-01,ID,6,45,1
2020-12-31,ID,8,43,1
2020-12-30,ID,9,42,1
2020-12-29,ID,8,39,1
2020-12-28,ID,7,40,1
2020-12-27,ID,8,43,1
2020-12-26,ID,8,43,1
2020-12-25,ID,7,44,1
2020-12-24,ID,9,42,1
2020-12-23,ID,9,42,1
2020-12-22,ID,7,41,1
2020-12-21,ID,8,39,1
2020-12-20,ID,9,42,1
2020-12-19,ID,9,42,1
2020-12-18,ID,10,41,1
2020-12-17,ID,9,42,1
2020-12-16,ID,8,43,1
2020-12-15,ID,6,42,1
2020-12-14,ID,8,40,1
2020-12-13,ID,7,44,1
2020-12-12,ID,8,43,1
2020-12-11,ID,8,43,1
2020-12-10,ID,8,43,1
2020-12-09,ID,8,43,1
2020-12-08,ID,6,41,1
2020-12-07,ID,6,41,1
2020-12-06,ID,8,42,1
2020-12-05,ID,8,42,1
2020-12-04,ID,9,41,1
2020-12-03,ID,8,42,1
2020-12-02,ID,8,42,1
2020-12-01,ID,6,41,1
2020-11-30,ID,6,41,1
2020-11-29,ID,9,41,1
2020-11-28,ID,8,42,1
2020-11-27,ID,9,41,1
2020-11-26,ID,9,41,1
2020-11-25,ID,9,41,1
2020-11-24,ID,7,40,1
2020-11-23,ID,8,39,1
2020-11-22,ID,11,39,1
2020-11-21,ID,10,40,1
2020-11-20,ID,12,38,1
2020-11-19,ID,12,38,1
2020-11-18,ID,11,39,1
2020-11-17,ID,10,37,1
2020-11-16,ID,8,39,1
2020-11-15,ID,10,40,1
2020-11-14,ID,9,41,1
2020-11-13,ID,7,43,1
2020-11-12,ID,7,43,1
2020-11-11,ID,7,43,1
2020-11-10,ID,6,42,1
2020-11-09,ID,6,42,1
2020-11-08,ID,6,44,1
2020-11-07,ID,7,43,1
2020-11-06,ID,7,43,1
2020-11-05,ID,6,44,1
2020-11-04,ID,4,46,1
2020-11-03,ID,4,44,1
2020-11-02,ID,5,44,1
2020-11-01,ID,5,45,1
2020-10-31,ID,5,45,1
2020-10-30,ID,5,45,1
2020-10-29,ID,5,45,1
2020-10-28,ID,3,45,1
2020-10-27,ID,3,44,2
2020-10-26,ID,2,45,2
2020-10-25,ID,3,46,2
2020-10-24,ID,3,46,2
2020-10-23,ID,3,46,2
2020-10-22,ID,3,46,2
2020-10-21,ID,3,46,2
2020-10-20,ID,2,46,1
2020-10-19,ID,3,46,1
2020-10-18,ID,3,46,1
2020-10-17,ID,3,46,1
2020-10-16,ID,3,46,1
2020-10-15,ID,3,46,1
2020-10-14,ID,3,45,2
2020-10-13,ID,2,45,3
2020-10-12,ID,4,44,2
2020-10-11,ID,4,44,2
2020-10-10,ID,4,44,2
2020-10-09,ID,4,44,2
2020-10-08,ID,4,44,2
2020-10-07,ID,4,44,2
2020-10-06,ID,4,44,2
2020-10-05,ID,3,45,2
2020-10-04,ID,3,45,2
2020-10-03,ID,3,45,2
2020-10-02,ID,3,45,2
2020-10-01,ID,3,45,2
2020-09-30,ID,4,44,3
2020-09-29,ID,4,43,3
2020-09-28,ID,4,43,3
2020-09-27,ID,4,43,3
2020-09-26,ID,4,43,3
2020-09-25,ID,4,43,3
2020-09-24,ID,4,43,3
2020-09-23,ID,4,43,3
2020-09-22,ID,4,43,3
2020-09-21,ID,4,43,3
2020-09-20,ID,4,43,3
2020-09-19,ID,4,43,3
2020-09-18,ID,4,43,2
2020-09-17,ID,4,43,3
2020-09-16,ID,4,43,3
2020-09-15,ID,3,44,3
2020-09-14,ID,3,44,3
2020-09-13,ID,3,44,3
2020-09-12,ID,4,44,2
2020-09-11,ID,4,44,2
2020-09-10,ID,4,43,3
2020-09-09,ID,4,42,4
2020-09-08,ID,4,42,4
2020-09-07,ID,4,41,4
2020-09-06,ID,4,42,4
2020-09-05,ID,4,42,4
2020-09-04,ID,4,42,4
2020-09-03,ID,4,42,4
2020-09-02,ID,4,42,4
2020-09-01,ID,5,41,4
2020-08-31,ID,5,40,4
2020-08-30,ID,5,40,4
2020-08-29,ID,5,40,4
2020-08-28,ID,5,40,4
2020-08-27,ID,5,40,4
2020-08-26,ID,5,39,5
2020-08-25,ID,4,39,5
2020-08-24,ID,4,39,5
2020-08-23,ID,5,40,5
2020-08-22,ID,5,40,5
2020-08-21,ID,6,40,4
2020-08-20,ID,6,40,4
2020-08-19,ID,6,40,4
2020-08-18,ID,6,39,4
2020-08-17,ID,7,38,3
2020-08-16,ID,7,39,2
2020-08-15,ID,7,39,2
2020-08-14,ID,7,37,4
2020-08-13,ID,6,37,4
2020-08-12,ID,6,37,4
2020-08-11,ID,7,37,4
2020-08-10,ID,5,38,4
2020-08-09,ID,6,38,4
2020-08-08,ID,6,38,4
2020-08-07,ID,6,38,4
2020-08-06,ID,6,38,4
2020-08-05,ID,7,37,4
2020-08-04,ID,7,36,5
2020-08-03,ID,14,29,5
2020-08-02,ID,13,29,5
2020-08-01,ID,13,29,5
2023-04-10,IL,6,113,26
2023-04-09,IL,8,121,31
2023-04-08,IL,9,122,31
2023-04-07,IL,9,122,31
2023-04-06,IL,9,121,37
2023-04-05,IL,9,126,35
2023-04-04,IL,8,128,37
2023-04-03,IL,7,129,38
2023-04-02,IL,8,130,39
2023-04-01,IL,8,130,40
2023-03-31,IL,9,131,39
2023-03-30,IL,8,133,39
2023-03-29,IL,10,134,37
2023-03-28,IL,12,130,39
2023-03-27,IL,9,132,40
2023-03-26,IL,10,132,40
2023-03-25,IL,11,131,40
2023-03-24,IL,12,130,40
2023-03-23,IL,8,133,41
2023-03-22,IL,10,134,38
2023-03-21,IL,10,131,40
2023-03-20,IL,11,130,40
2023-03-19,IL,10,132,41
2023-03-18,IL,12,132,39
2023-03-17,IL,8,135,40
2023-03-16,IL,14,130,39
2023-03-15,IL,11,135,37
2023-03-14,IL,9,132,40
2023-03-13,IL,9,133,39
2023-03-12,IL,8,133,42
2023-03-11,IL,10,133,40
2023-03-10,IL,12,131,41
2023-03-09,IL,10,133,42
2023-03-08,IL,10,136,39
2023-03-07,IL,11,131,40
2023-03-06,IL,9,133,40
2023-03-05,IL,9,135,41
2023-03-04,IL,9,134,43
2023-03-03,IL,10,134,42
2023-03-02,IL,11,134,41
2023-03-01,IL,10,137,39
2023-02-28,IL,9,136,39
2023-02-27,IL,9,134,41
2023-02-26,IL,10,133,43
2023-02-25,IL,10,133,43
2023-02-24,IL,13,133,40
2023-02-23,IL,10,137,39
2023-02-22,IL,10,139,37
2023-02-21,IL,11,135,39
2023-02-20,IL,10,133,42
2023-02-19,IL,10,135,42
2023-02-18,IL,10,135,42
2023-02-17,IL,12,134,41
2023-02-16,IL,12,132,42
2023-02-15,IL,12,137,37
2023-02-14,IL,11,132,40
2023-02-13,IL,10,134,39
2023-02-12,IL,9,136,40
2023-02-11,IL,8,138,39
2023-02-10,IL,9,135,41
2023-02-09,IL,8,135,42
2023-02-08,IL,10,138,37
2023-02-07,IL,9,134,40
2023-02-06,IL,10,133,40
2023-02-05,IL,10,134,41
2023-02-04,IL,10,134,41
2023-02-03,IL,12,133,40
2023-02-02,IL,10,135,40
2023-02-01,IL,10,136,39
2023-01-31,IL,10,133,40
2023-01-30,IL,9,135,39
2023-01-29,IL,9,136,40
2023-01-28,IL,10,135,40
2023-01-27,IL,12,132,41
2023-01-26,IL,11,133,41
2023-01-25,IL,10,137,38
2023-01-24,IL,9,133,41
2023-01-23,IL,8,134,41
2023-01-22,IL,9,136,40
2023-01-21,IL,10,135,40
2023-01-20,IL,10,138,37
2023-01-19,IL,10,137,38
2023-01-18,IL,10,138,37
2023-01-17,IL,11,141,31
2023-01-16,IL,11,141,31
2023-01-15,IL,11,142,32
2023-01-14,IL,12,142,31
2023-01-13,IL,12,142,31
2023-01-12,IL,14,132,39
2023-01-11,IL,16,141,28
2023-01-10,IL,14,138,31
2023-01-09,IL,14,138,31
2023-01-08,IL,13,140,32
2023-01-07,IL,15,138,32
2023-01-06,IL,15,138,32
2023-01-05,IL,13,140,32
2023-01-04,IL,11,144,30
2023-01-03,IL,13,138,32
2023-01-02,IL,14,138,31
2023-01-01,IL,15,138,32
2022-12-31,IL,13,140,27
2022-12-30,IL,15,137,28
2022-12-29,IL,15,139,30
2022-12-28,IL,15,139,30
2022-12-27,IL,13,137,32
2022-12-26,IL,13,138,32
2022-12-25,IL,13,139,33
2022-12-24,IL,14,138,33
2022-12-23,IL,12,141,32
2022-12-22,IL,15,140,30
2022-12-21,IL,14,142,28
2022-12-20,IL,15,139,28
2022-12-19,IL,13,140,30
2022-12-18,IL,14,142,31
2022-12-17,IL,13,141,33
2022-12-16,IL,15,141,31
2022-12-15,IL,15,143,29
2022-12-14,IL,17,141,26
2022-12-13,IL,17,141,25
2022-12-12,IL,14,145,25
2022-12-11,IL,12,148,26
2022-12-10,IL,15,145,26
2022-12-09,IL,15,145,26
2022-12-08,IL,15,145,26
2022-12-07,IL,15,146,26
2022-12-06,IL,15,145,25
2022-12-05,IL,12,148,25
2022-12-04,IL,14,148,26
2022-12-03,IL,14,148,26
2022-12-02,IL,15,147,26
2022-12-01,IL,15,147,26
2022-11-30,IL,15,147,26
2022-11-29,IL,15,144,25
2022-11-28,IL,14,145,25
2022-11-27,IL,13,148,26
2022-11-26,IL,13,149,26
2022-11-25,IL,15,147,26
2022-11-24,IL,14,148,26
2022-11-23,IL,14,148,26
2022-11-22,IL,15,145,25
2022-11-21,IL,13,146,25
2022-11-20,IL,14,146,26
2022-11-19,IL,14,146,26
2022-11-18,IL,13,147,26
2022-11-17,IL,15,143,27
2022-11-16,IL,14,145,26
2022-11-15,IL,16,142,25
2022-11-14,IL,14,145,25
2022-11-13,IL,13,147,26
2022-11-12,IL,14,146,26
2022-11-11,IL,14,146,26
2022-11-10,IL,14,146,26
2022-11-09,IL,13,147,26
2022-11-08,IL,14,146,24
2022-11-07,IL,14,146,24
2022-11-06,IL,11,151,25
2022-11-05,IL,15,147,25
2022-11-04,IL,14,148,25
2022-11-03,IL,13,149,25
2022-11-02,IL,14,148,25
2022-11-01,IL,14,145,24
2022-10-31,IL,13,145,24
2022-10-30,IL,13,146,25
2022-10-29,IL,14,145,25
2022-10-28,IL,15,144,25
2022-10-27,IL,17,142,25
2022-10-26,IL,16,143,25
2022-10-25,IL,16,142,24
2022-10-24,IL,14,144,24
2022-10-23,IL,14,144,25
2022-10-22,IL,13,145,25
2022-10-21,IL,13,146,25
2022-10-20,IL,13,146,25
2022-10-19,IL,14,146,24
2022-10-18,IL,14,144,24
2022-10-17,IL,13,145,24
2022-10-16,IL,13,148,25
2022-10-15,IL,13,148,25
2022-10-14,IL,15,146,25
2022-10-13,IL,14,147,25
2022-10-12,IL,14,147,25
2022-10-11,IL,13,144,24
2022-10-10,IL,16,142,24
2022-10-09,IL,14,148,25
2022-10-08,IL,16,147,25
2022-10-07,IL,17,145,26
2022-10-06,IL,14,148,26
2022-10-05,IL,15,146,26
2022-10-04,IL,16,141,25
2022-10-03,IL,15,143,24
2022-10-02,IL,15,145,25
2022-10-01,IL,16,144,25
2022-09-30,IL,16,144,25
2022-09-29,IL,17,143,25
2022-09-28,IL,15,145,25
2022-09-27,IL,14,144,24
2022-09-26,IL,14,144,24
2022-09-25,IL,13,147,25
2022-09-24,IL,13,147,25
2022-09-23,IL,13,147,25
2022-09-22,IL,15,146,25
2022-09-21,IL,19,142,25
2022-09-20,IL,17,142,24
2022-09-19,IL,14,145,24
2022-09-18,IL,14,147,25
2022-09-17,IL,15,146,25
2022-09-16,IL,16,144,26
2022-09-15,IL,18,142,26
2022-09-14,IL,13,147,26
2022-09-13,IL,16,142,25
2022-09-12,IL,15,143,25
2022-09-11,IL,14,146,26
2022-09-10,IL,13,147,26
2022-09-09,IL,15,148,26
2022-09-08,IL,16,147,26
2022-09-07,IL,15,148,26
2022-09-06,IL,13,148,25
2022-09-05,IL,15,146,25
2022-09-04,IL,13,151,26
2022-09-03,IL,13,151,26
2022-09-02,IL,13,151,26
2022-09-01,IL,14,150,26
2022-08-31,IL,13,151,26
2022-08-30,IL,13,148,25
2022-08-29,IL,13,148,25
2022-08-28,IL,13,152,26
2022-08-27,IL,14,151,26
2022-08-26,IL,16,149,26
2022-08-25,IL,17,148,26
2022-08-24,IL,18,148,25
2022-08-23,IL,13,147,25
2022-08-22,IL,13,147,25
2022-08-21,IL,15,159,26
2022-08-20,IL,15,159,26
2022-08-19,IL,17,158,25
2022-08-18,IL,15,160,25
2022-08-17,IL,16,159,25
2022-08-16,IL,14,146,25
2022-08-15,IL,15,145,25
2022-08-14,IL,15,161,25
2022-08-13,IL,15,161,25
2022-08-12,IL,16,159,26
2022-08-11,IL,15,160,26
2022-08-10,IL,14,162,25
2022-08-09,IL,14,147,24
2022-08-08,IL,14,146,25
2022-08-07,IL,13,162,26
2022-08-06,IL,14,161,26
2022-08-05,IL,15,162,26
2022-08-04,IL,17,160,26
2022-08-03,IL,15,162,26
2022-08-02,IL,16,146,25
2022-08-01,IL,14,148,25
2022-07-31,IL,16,163,26
2022-07-30,IL,15,164,26
2022-07-29,IL,16,163,26
2022-07-28,IL,15,164,26
2022-07-27,IL,15,165,25
2022-07-26,IL,16,147,25
2022-07-25,IL,16,148,25
2022-07-24,IL,15,164,26
2022-07-23,IL,16,163,26
2022-07-22,IL,16,163,26
2022-07-21,IL,17,162,26
2022-07-20,IL,16,162,26
2022-07-19,IL,16,146,25
2022-07-18,IL,18,143,25
2022-07-17,IL,16,162,26
2022-07-16,IL,16,162,26
2022-07-15,IL,15,163,26
2022-07-14,IL,15,164,26
2022-07-13,IL,12,167,26
2022-07-12,IL,15,147,25
2022-07-11,IL,15,149,25
2022-07-10,IL,14,165,26
2022-07-09,IL,14,166,26
2022-07-08,IL,17,163,26
2022-07-07,IL,15,165,26
2022-07-06,IL,16,163,26
2022-07-05,IL,14,149,25
2022-07-04,IL,14,149,25
2022-07-03,IL,14,164,26
2022-07-02,IL,13,165,26
2022-07-01,IL,16,162,26
2022-06-30,IL,16,162,26
2022-06-29,IL,15,162,26
2022-06-28,IL,16,146,25
2022-06-27,IL,14,148,25
2022-06-26,IL,13,164,26
2022-06-25,IL,14,163,26
2022-06-24,IL,17,160,26
2022-06-23,IL,19,158,26
2022-06-22,IL,18,159,26
2022-06-21,IL,15,149,25
2022-06-20,IL,16,148,25
2022-06-19,IL,15,164,26
2022-06-18,IL,14,165,26
2022-06-17,IL,17,162,26
2022-06-16,IL,17,161,26
2022-06-15,IL,17,161,26
2022-06-14,IL,16,146,25
2022-06-13,IL,18,145,25
2022-06-12,IL,14,165,26
2022-06-11,IL,15,164,26
2022-06-10,IL,17,162,26
2022-06-09,IL,17,162,26
2022-06-08,IL,15,163,26
2022-06-07,IL,15,147,25
2022-06-06,IL,17,146,25
2022-06-05,IL,16,164,26
2022-06-04,IL,17,163,26
2022-06-03,IL,16,164,26
2022-06-02,IL,16,164,26
2022-06-01,IL,15,164,26
2022-05-31,IL,15,147,25
2022-05-30,IL,14,150,25
2022-05-29,IL,16,164,26
2022-05-28,IL,15,165,26
2022-05-27,IL,16,164,26
2022-05-26,IL,18,162,26
2022-05-25,IL,17,162,26
2022-05-24,IL,16,146,25
2022-05-23,IL,17,146,25
2022-05-22,IL,15,164,26
2022-05-21,IL,15,164,26
2022-05-20,IL,18,161,26
2022-05-19,IL,17,162,26
2022-05-18,IL,17,161,26
2022-05-17,IL,20,143,25
2022-05-16,IL,18,145,25
2022-05-15,IL,17,163,26
2022-05-14,IL,12,168,26
2022-05-13,IL,17,163,26
2022-05-12,IL,17,163,26
2022-05-11,IL,16,163,26
2022-05-10,IL,16,146,25
2022-05-09,IL,16,148,25
2022-05-08,IL,14,167,26
2022-05-07,IL,15,166,26
2022-05-06,IL,15,166,26
2022-05-05,IL,14,167,26
2022-05-04,IL,16,164,26
2022-05-03,IL,20,142,25
2022-05-02,IL,15,148,25
2022-05-01,IL,15,164,26
2022-04-30,IL,17,162,26
2022-04-29,IL,16,163,26
2022-04-28,IL,17,162,26
2022-04-27,IL,15,163,26
2022-04-26,IL,18,144,25
2022-04-25,IL,20,143,25
2022-04-24,IL,16,163,26
2022-04-23,IL,19,161,26
2022-04-22,IL,17,163,26
2022-04-21,IL,17,163,26
2022-04-20,IL,17,162,26
2022-04-19,IL,19,144,25
2022-04-18,IL,19,143,25
2022-04-17,IL,19,163,26
2022-04-16,IL,19,163,26
2022-04-15,IL,16,166,26
2022-04-14,IL,19,163,26
2022-04-13,IL,18,164,26
2022-04-12,IL,20,142,25
2022-04-11,IL,23,141,25
2022-04-10,IL,18,163,26
2022-04-09,IL,17,164,26
2022-04-08,IL,19,162,26
2022-04-07,IL,19,162,26
2022-04-06,IL,18,163,26
2022-04-05,IL,21,141,25
2022-04-04,IL,19,143,25
2022-04-03,IL,19,161,26
2022-04-02,IL,19,161,26
2022-04-01,IL,18,162,26
2022-03-31,IL,19,161,26
2022-03-30,IL,20,160,26
2022-03-29,IL,21,142,25
2022-03-28,IL,20,143,25
2022-03-27,IL,18,163,26
2022-03-26,IL,19,162,26
2022-03-25,IL,20,161,26
2022-03-24,IL,20,160,26
2022-03-23,IL,19,161,26
2022-03-22,IL,18,145,25
2022-03-21,IL,19,144,25
2022-03-20,IL,19,161,26
2022-03-19,IL,20,160,26
2022-03-18,IL,19,161,26
2022-03-17,IL,18,162,26
2022-03-16,IL,20,159,26
2022-03-15,IL,19,142,25
2022-03-14,IL,19,144,25
2022-03-13,IL,16,164,26
2022-03-12,IL,18,162,26
2022-03-11,IL,21,159,26
2022-03-10,IL,19,161,26
2022-03-09,IL,17,161,26
2022-03-08,IL,20,142,25
2022-03-07,IL,23,139,25
2022-03-06,IL,21,157,26
2022-03-05,IL,20,158,26
2022-03-04,IL,20,158,26
2022-03-03,IL,19,159,26
2022-03-02,IL,16,162,26
2022-03-01,IL,16,144,25
2022-02-28,IL,17,145,25
2022-02-27,IL,17,162,26
2022-02-26,IL,17,162,26
2022-02-25,IL,17,162,26
2022-02-24,IL,18,161,26
2022-02-23,IL,21,157,26
2022-02-22,IL,21,142,25
2022-02-21,IL,21,143,25
2022-02-20,IL,18,162,26
2022-02-19,IL,16,164,26
2022-02-18,IL,21,159,26
2022-02-17,IL,24,156,26
2022-02-16,IL,23,156,26
2022-02-15,IL,21,141,25
2022-02-14,IL,21,142,25
2022-02-13,IL,19,161,26
2022-02-12,IL,16,164,26
2022-02-11,IL,20,160,26
2022-02-10,IL,19,160,26
2022-02-09,IL,26,154,24
2022-02-08,IL,22,138,25
2022-02-07,IL,21,140,25
2022-02-06,IL,23,154,26
2022-02-05,IL,23,154,26
2022-02-04,IL,24,153,26
2022-02-03,IL,19,158,26
2022-02-02,IL,29,147,26
2022-02-01,IL,20,141,25
2022-01-31,IL,23,140,25
2022-01-30,IL,24,154,26
2022-01-29,IL,24,154,26
2022-01-28,IL,26,152,26
2022-01-27,IL,27,151,26
2022-01-26,IL,29,151,24
2022-01-25,IL,28,135,25
2022-01-24,IL,28,135,25
2022-01-23,IL,28,151,26
2022-01-22,IL,30,149,26
2022-01-21,IL,30,149,26
2022-01-20,IL,27,150,26
2022-01-19,IL,32,147,24
2022-01-18,IL,25,138,25
2022-01-17,IL,25,140,25
2022-01-16,IL,23,157,26
2022-01-15,IL,26,154,26
2022-01-14,IL,28,152,26
2022-01-13,IL,32,148,26
2022-01-12,IL,33,148,24
2022-01-11,IL,32,130,25
2022-01-10,IL,28,132,27
2022-01-09,IL,19,158,28
2022-01-08,IL,22,156,28
2022-01-07,IL,18,161,27
2022-01-06,IL,19,160,27
2022-01-05,IL,21,158,27
2022-01-04,IL,16,146,25
2022-01-03,IL,15,148,25
2022-01-02,IL,17,163,27
2022-01-01,IL,19,161,27
2021-12-31,IL,17,163,27
2021-12-30,IL,18,163,26
2021-12-29,IL,19,160,27
2021-12-28,IL,16,146,26
2021-12-27,IL,15,147,27
2021-12-26,IL,16,161,28
2021-12-25,IL,17,161,28
2021-12-24,IL,14,164,28
2021-12-23,IL,16,162,28
2021-12-22,IL,16,162,28
2021-12-21,IL,13,148,28
2021-12-20,IL,14,149,27
2021-12-19,IL,11,167,28
2021-12-18,IL,10,168,28
2021-12-17,IL,12,166,28
2021-12-16,IL,15,162,28
2021-12-15,IL,14,162,27
2021-12-14,IL,10,149,27
2021-12-13,IL,10,149,27
2021-12-12,IL,11,167,28
2021-12-11,IL,12,167,28
2021-12-10,IL,12,168,28
2021-12-09,IL,10,170,28
2021-12-08,IL,14,166,28
2021-12-07,IL,10,151,27
2021-12-06,IL,10,152,27
